image_id,transcription,india_label,western_label,china_label,image_path
603,ഇതുപോലുള്ള വയറും കാണിച്ച് ഭർത്താവിൻ്റെ കൂടെയുള്ള പടങ്ങൾ പോസ്റ്റ് ചെയ്യുന്ന ഒരു ടീച്ചറോ ആൻ്റിയോ നമുക്കുണ്ടെങ്കിൽ ട്രോൾ നടിമാർ പിന്നെ കുണ്ണക്ക് റസ്റ്റ് കാണില്ല,1,1,1,E:/pep/data/images/malayalam\603
41,സിനിമയിലെ അച്ചായത്തി.... CHRISTIAN TROLLS jibin ഇടവകയിലെ അച്ചായത്തി... MILLENNIUM Millennium VIDEOVISION,1,1,1,E:/pep/data/images/malayalam\41
833,TMM ഇത് നിങ്ങളുടെ പ്രതിഫലം... ഓരോവനും ഉണ്ട്... കാശ് മാത്രം തരും... ലക്ഷ്മിപ്രിയ. MJK TROLLS Martin Joseph Koottummel. ട്രോൾ മലയാളം,0,0,0,E:/pep/data/images/malayalam\833
837,PK Sasi 3h എറണാകുളത്ത് രവീന്ദ്രൻ ഡോക്ടറുടെ മകന്റെ വിവാഹ സൽക്കാര ചടങ്ങിനിടയിൽ ദിലീപും കാവ്യയുമാണോത്... സഖാവെ... ഇത് ശരിയല്ല... ഡിലീറ്റ് ചെയ്യ് വേഗം കൂടെയുള്ള സഖാവ് പിന്നെ വലിയ സ്ത്രീ സംരക്ഷകൻ ആണല്ലോ കളഞ്ഞിട്ട് പോടെ ...! TMM ട്രോൾ മലയാളം,0,0,0,E:/pep/data/images/malayalam\837
684,കണ്ടിട്ട് പെണ്ണ് നല്ല എക്സിബിൾ ആണല്ലോ ട്രോൾ നടിമാർ ആ പൊസിഷനിൽ തന്നെ നിർത്തി ആ കണ്ടു ചുപ്പി വലിക്കാൻ ആഗ്രഹിക്കുന്നവരാണ് നമ്മളെല്ലാം,1,1,1,E:/pep/data/images/malayalam\684
938,ഒരു പൂർവവിദ്യാർത്ഥി സംഗമം !! *ഉഴപ്പൻ ഗൾഫിൽ പോയി പൈസ ഉണ്ടാക്കിയ ഉഴപ്പന്റെ മാസ്സ് എൻട്രിഓ... കണ്ട... അവനെ പണ്ട് തേച്ച കാമുകി ഇപ്പോഴും ജോലി കിട്ടാത്ത പരുപ്പി ഒരിക്കലും നന്നാവിയില്ല എന്ന് പറഞ്ഞ ഉഴപ്പന്റെ ചങ്ക് ആയ കണക്ക് സാർ P. T. സാർ,0,0,0,E:/pep/data/images/malayalam\938
655,കഴിഞ്ഞ കുറച്ചു നാളായി നിങ്ങളെ കൊണ്ട് ഏറ്റവും കൂടുതൽ വാണം അടിപ്പിച്ച നടി ആരാണെന്ന ചോദ്യത്തിനുള്ള ഉത്തരം ട്രോൾ നടിമാർ പ്രേമം എന്ന സൂപ്പർ ഹിറ്റ് ചിത്രത്തിലെയും മനസ്സിലാക്കിയട്ടുണ്ട് എന്ന് നോക്കിയാൽ പറയാം ആരാണെന്ന് പക്ഷെ വീട്ടിൽ വിട്ടതാണ് ഈ എട്ടുപേരിൽ ആരെങ്കിലും ഒരാളായിരിക്കും,1,1,1,E:/pep/data/images/malayalam\655
916,കേരളത്തിൽ തമിഴ് പടത്തിൻ്റെ വീക്കെൻഡ് റെക്കോർഡ് ജയ്ലർ - 23.60 കോടി (4 ഡേയ്സ്) VADHANGALA SENJAVAN ലിയോ - 24.85 കോടി (3 ഡേയ്സ്),0,0,0,E:/pep/data/images/malayalam\916
8,മുകി ചേട്ടാ നമ്മുടെ മോന് അച്ചു ന്ന് പേരിടാം ചുക് അത് നിന്റെ കെടോന് ഇഷ്ട്ടപ്പെടുവോ,1,0,0,E:/pep/data/images/malayalam\8
649,എല്ലാ നാട്ടിലും കാണും പിള്ളേരുട ട്രോൾ നടിമാർ കടി ഇളക്കാൻ ഇതുപോലൊരു ആന്റി,1,1,1,E:/pep/data/images/malayalam\649
191,കോളേജിലെ രണ്ട് ബാച്ച് തമ്മിലുള്ള വഴക്ക് ഒത്തു തീർപ്പ് ആക്കിയ ശേഷം.. Aravind B Haripad ഇനി അങ്ങോട്ടും ഇങ്ങോട്ടും പ്രശ്നം ഒന്നും ഇല്ല എല്ലാം കൈകൊടുത്തിട്ട് പോയായി Malayalam TROLLS * ഏതോ ഒരു കരിപ്പ് ഇനി വല്ല പ്രശ്നം ഉണ്ടാക്കിയാൽ എല്ലാത്തിനെയും ക്ലാസ്സിൽ കയറി അടിച്ചിരിക്കും.... MILLENNIUM VIDEO VISION,0,0,0,E:/pep/data/images/malayalam\191
890,ലോകകണ്ടറിയൽ മാത്രമല്ല തമിഴ് സിനിമയിൽ തന്നെ ഒരു ഹൈ വോൾട്ടേജ് ആയ ഒരു സീൻ... ഞാൻ ആദ്യമായി ഒരു സിനിമ കാണുമ്പോൾ എന്റെ ഉള്ളം തുടിക്കണ്ട ഒരു സീൻ ഞാൻ വേറെ കണ്ടിട്ടില്ല. MADRAS MEMES തഗ് ലൈഫ് മലയാളം,0,0,0,E:/pep/data/images/malayalam\890
78,ഹണി റോസിനെ ഇപ്പൊ ആർക്കും വേണ്ട #Viewers ഹണിയെ വെല്ലുവിളിച്ച അന്ന ANNA RAJAN TROLL VIDEO,1,1,1,E:/pep/data/images/malayalam\78
482,Troll M Naughty Trollmasters alam NTM Naughty Troll Masters @ntmtrolls_malayalam.official ഞാൻ പണ്ട് ക്ലാസ്സിൽ പോയി പഠിക്കുമ്പോൾ പേന മനഃപൂർവം താഴെയിട്ട് ആൺപിള്ളേരെ ചതി കാണിച്ചു കൊതിപ്പിക്കുന്നത് ഓർമ്മയുണ്ടോ ? Troll Meme Malayalam ചക്കത്തി * മറക്കാൻ പറ്റോ ?,1,1,1,E:/pep/data/images/malayalam\482
25,www.flowerstv.in നിലവിലുള്ള സീരിയൽ നടികളിൽ മികച്ച ചരക്ക്,1,1,1,E:/pep/data/images/malayalam\25
1,കല്യാണത്തിന് ഭാര്യക്ക് കിട്ടിയ ഗിഫ്റ്റിൽ പകുതിയും തേപ്പ് പെട്ടി കണ്ട.... * ഭർത്താവ് Epic Troll MEDIA ഭാര്യ,1,0,0,E:/pep/data/images/malayalam\1
351,MTM മാസിന്റെ ട്രോൾ മാസ്റർസ്‌ fb.com/MalayalamTrollMasters pran.tk *മുങ്ങ SAINA ആണ്ണാൻ* MUSIC ZONI,0,0,0,E:/pep/data/images/malayalam\351
730,അവൾ ആരാണെന്ന് മനസിലാക്കാൻ അവളുടെ വട തന്നെ ധാരാളം ആയിരുന്നു,1,1,1,E:/pep/data/images/malayalam\730
286,ചെറുപ്പത്തിൽ സ്കൂളിൽ പഠിക്കുമ്പോൾ ഡെസ്കിന്റെ അടിയിൽ മാന്തിയിട്ട് ബാർബർ ഷോപ്പിൽ നിന്നും മുടി വെട്ടുമ്പോൾ ഉണ്ടാകുന്ന ശബ്ദം ആസ്വദിക്കുന്ന ഞാൻ ചക്കുo Malayalam TROLLS Irshad Zain,0,0,0,E:/pep/data/images/malayalam\286
304,"ലീസ് ആശുപത്രിയിൽ രോ​ഗാവസ്ഥയിൽ കിടന്ന 16 ദിവസവും ഡോക്ടർ ജോ ജോസഫിനോട് എന്റെ രോ​ഗവിവരങ്ങൾ അന്വേഷിച്ച മുൻമന്ത്രി കെ. ബാബുവിന് സ്നേഹം നിറഞ്ഞ നന്ദി ഫ്രാൻസിസ് മാഞ്ഞൂരാൻ, തൈവരിശ്ശേരി. MTM മലയാളം ട്രോൾ മാഗസിൻ pran.tk കെ. ബാബു*",0,0,0,E:/pep/data/images/malayalam\304
400,പഴശ്ശിരാജയുടെ സുഹൃത്ത് ആരെന്ന് ചോദ്യത്തിന് ടിപ്പു സുൽത്താൻ എന്ന് എഴുതിയവനെ ടീച്ചർ തല്ലുന്നത് കണ്ടു.. ഞാൻ മനോജ്.കെ.ജയൻ എന്ന് എഴുതി കൊടുത്ത...,0,0,0,E:/pep/data/images/malayalam\400
168,കാമുകൻ നമുക്ക് പെട്ടെന്ന് കെട്ടാം.... വീട്ടിൽ വന്ന് പെണ്ണ് ചോദിക്കട്ടെ...? www.facebook.com/kidiantrols4u കാമുകി “പൂമരം” എന്നാണോ റിലീസ്.. അന്ന് നമ്മുടെ കല്യാണം.. കിടിലൻ തേപ്പ്..!!,0,0,0,E:/pep/data/images/malayalam\168
985,"REPORTER 18 OCT 2023 ലോകകപ്പ് യോഗ്യത ബ്രസീലിനെ തകർത്തെറിഞ്ഞ് ഉറുഗ്വേ VS ഫുട്ബോൾ മലയാളം അത് പിന്നെ, ഇത് AZ ടീം ആയതുകൊണ്ടാണ്",0,0,0,E:/pep/data/images/malayalam\985
839,മിനിവിയൽ നോർത്തിൽ * ജവാൻ കലക്കി മോനേ സൂപ്പർ പടം ട്രോൾ മലയാളം ഇത് വിജയുടെ പടങ്ങളെ മാഷ് അഹ് ആയിന് ഞങ്ങൾ അവന്റെ പടങ്ങൾ ഒന്നും കണ്ടിട്ടില്ലല്ലോ.. VKDMeme,0,0,0,E:/pep/data/images/malayalam\839
829,asianet news 12.09.2023 കേരളത്തിലും ഐഎസ് ഗ്രൂപ്പ് രൂപീകരിക്കാൻ ശ്രമം നീക്കം പൊളിച്ച് എൻ ഐ എ നബിൽ കസ്റ്റഡിയിൽ asianet news asianetnew com Trolls ഏതേലും തീവ്രവാദിയെ പിടിച്ചാൽ ആ വാർത്തയുടെ കമന്റ് ബോക്സിൽ കുരങ്ങൊളുകൾ... Martin Joseph Koottummel. ട്രോളൻ മലയാളി MJK TROLLS. ഇലക്ഷൻ വരുന്നു... എവിടെയോ ഇലക്ഷൻ വരുന്നു...,0,0,0,E:/pep/data/images/malayalam\829
988,*മെസ്സി അപ്പുറത്ത് ഒരാൾ യൂറോയിൽ രണ്ട് ഗോൾ അടിക്കുമ്പോൾ ഫുട്ബോൾ മലയാളം ഞാൻ ഇവിടെ മിനിമം ഫസ്റ്റ് ഹാഫിൽ തന്നെ രണ്ടും അടിക്കണ്ടെ,0,0,0,E:/pep/data/images/malayalam\988
415,സ്പോർട്സിനു എന്നെ വിളിക്കാൻ വന്ന ചക്കത്തി. എടി ഗ്രൗണ്ടിലേക്ക് വാ റിലേ തുടങ്ങി. എനിക്ക് വയ്യ നീ പോയ്ക്കോ. ..... ഇവിടെ പുഷ്അപ് ചെയ്യാനാണെന്ന് അറിഞ്ഞില്ല സോറി.,1,1,1,E:/pep/data/images/malayalam\415
873,NISSAN SUNNY മറ്റൊരു അർത്ഥം ഇല്ലാത്ത ലോകത്തിലെ ഒരു സാധാരണ പേര്. ക്രിസ്ത്യൻ സഹോദരങ്ങൾക്ക് ഇവൻ സണ്ണി (Sunny) ഹൈന്ദവർക്ക് ഇവൻ എസ് ഉണ്ണി (S.Unny) മുസ്ലിം സഹോദരങ്ങൾക്ക് ഇവൻ സുന്നി (Sunny),0,0,0,E:/pep/data/images/malayalam\873
98,ഏതേലും പെൺകൊച്ച് ലെഗ്ഗിൻസ് ഇട്ടാലോ നേരം വൈകി വീട്ടിൽ എത്തുന്നത് കണ്ടാലോ... 150K MEMBERS MALAYALAM NAUGHTY TROLLS fb.com/NTROLLS *le നാട്ടുകാരൻ മൈ %% TMM അവൾ അത്ര വെടിപ്പല്ല....,1,1,1,E:/pep/data/images/malayalam\98
587,ഇതുപോലൊരു ഐറ്റം യോഗയെന്നും പറഞ്ഞ് വന്നുനിന്നാൽ പിന്നെ ട്രോൾ നടിമാർ എപ്പോ കുണ്ണ പാന്റും കീറി പുറത്തു ചാടി എന്ന് ചോദിച്ചാൽ മതി !,1,1,1,E:/pep/data/images/malayalam\587
407,"വീട്ടിൽ ഈച്ചശല്യം ഉണ്ടെന്ന് പറഞ്ഞപ്പോൾ, കാർപോർച്ചിൽ കിടന്ന കാറിന്റെ ഡോർ തുറന്ന് അഞ്ചോ ആറ് ലഡു വെച്ച് ഈച്ചകളെ കാറിനുള്ളിൽ കയറ്റി അടുത്ത ജംഗ്ഷനിൽ കൊണ്ടുപോയി തുറന്നു വിട്ടിട്ട് വരുന്ന മകനെ കാണുന്ന അമ്മ *",0,0,0,E:/pep/data/images/malayalam\407
712,ചാന്ദിനി എന്നാ കാമ കുതിരയെ ഏറ്റവു നന്നായി ട്രോൾ നടിമാർ ഇപ്പൊ ഉപയോഗിച്ച് കൊണ്ടിരിക്കുന്നത് കന്നട കാരാണ് Junglee Music,1,1,1,E:/pep/data/images/malayalam\712
309,കർണ്ണാടക ഇലക്ഷൻ റിസൾട്ട് കാണണം.. മോദിജി * ചാക്ക് എടുക്കട്ടേ അമിട്ട്ജി.. അമിട്ട്ജി * വേണ്ട.. കണ്ടെയ്നർ ലോറി വിളിക്ക്.. മലയാളം ട്രോൾ മാസ്റ്റേഴ്സ് fb.com/MalayalamTrollMasters,0,0,0,E:/pep/data/images/malayalam\309
959,കൂൾ ഫുട്ബോൾ മലയാളം നമ്മൾ തോറ്റു പോയാലോ ... Arsenal *ഫാൻസ് ഞങ്ങൾക്ക് നീ ഉണ്ടല്ലോ...,0,0,0,E:/pep/data/images/malayalam\959
358,"Akshayan MTM മലയാളം ടോൺ മാസ്റ്റേഴ്സ് * ചക് ചാറ്റ് ചെയ്യാൻ ആരും വരാത്തത് കൊണ്ട് വല്ലാത്ത വിഷമം *TMM എങ്കിൽ നീ ആർക്കെങ്കിലും ഒരു ഹായ് അയക്ക് TMM അത് വേണ്ട,പിന്നെ അവർ ചോദിക്കുന്നെന്നൊക്കെ reply കൊടുക്കേണ്ടി വരും",0,0,0,E:/pep/data/images/malayalam\358
656,അവൾ അത് കഴുകുന്നതും ആ നോട്ടവും കണ്ടാലറിയാം അവൾ കൈ പണിക്ക് മിടുക്കി ആണെന്ന് fb/AkaiRoshan ട്രോൾ നടിമാർ ഹോ തുടങ്ങുന്നതിന് മുന്നേ പ്രൊഡ്യൂസർക്ക് വാണം അടിച്ചു കൊടുത്ത ഓർമ്മയിലാണ് അവൾ എന്നത് തീർച്ചയാണ്,1,1,1,E:/pep/data/images/malayalam\656
301,"MTM മലയാളം ട്രോൾ മാസറ്റേഴ്സ് fb.com/MalayalamTrollMasters © Paul N John ഏറ്റവും ഭാഗ്യവാൻ ആരാണെന്നറിയാമോ? ഒരുപാട് പണമുള്ളവൻ. അസുഖങ്ങൾ ഒന്നും ഇല്ലാത്തവൻ. അത് കണ്ണടക്കുമ്പോൾ തന്നെ ഉറങ്ങാൻ കഴിയുന്നവനാണ്. (The text ""പ്രൊഫൈലിൽ ഇല്ലാത്തവൻ"" is partially visible at the bottom of the first and second panels, and also fully visible at the bottom of the last panel, but given the request to extract visible text, the full phrase is captured from its clearest instance.)",0,0,0,E:/pep/data/images/malayalam\301
4,സീരിയൽ കണ്ടിരുന്നു വൈകീട്ടത്തേക്ക് ഒന്നും ഉണ്ടാക്കാതിരുന്ന * ഭാര്യ ചേട്ടാ രാത്രിക്ക് ഇന്ന് മാഗി ആയാലോ Thalapathy fan * ഭർത്താവ് പൂഹ....,1,1,1,E:/pep/data/images/malayalam\4
624,നമ്മുടെ അടുത്ത് ഏതൊരു കിടിലൻ പെണ്ണ് വന്ന് ഇങ്ങനെ നിന്നാലും അവളുടെ ടോപ്പിൽ കൂടെ കാണാവുന്ന ചാള് നോക്കുന്നവരാണ് നമ്മൾ ആണൂങ്ങളെല്ലാം ട്രോൾ നടിമാർ,1,1,1,E:/pep/data/images/malayalam\624
626,പാടൊന്നും വെക്കാതെ പ്രോഡ്യൂസരുമാരുടെ കൈ പണികൊണ്ട് മാത്രം വീർത്ത ചക്ക മുലകൾ കാണണമെങ്കിൽ ട്രോൾ നടിമാർ ഇവളെ നോക്കിയാൽ മതി WEBINDIA.COM sanaonline.in filmactresspics.tk,1,1,1,E:/pep/data/images/malayalam\626
133,*fb നോട്ടിഫിക്കേഷൻ /internationalchaluunion AVi NaSh said he was with you ഡേ!! എപ്പോ? ICU INTERNATIONAL CHALU UNION AVi NaSh is at Lulu mall with you and 48 others ഓ!! ലൈക് തെണ്ടൽ!!,0,0,0,E:/pep/data/images/malayalam\133
683,ജീവിതത്തിൽ കളിക്കണം എന്നാഗ്രഹിച്ച പല പെണ്ണുങ്ങളെയും നമ്മുടെ ട്രോൾ നടിമാർ മനസ്സിലിട്ട് ഇതുപോലെ തുണി ഉരിഞ്ഞിട്ടുണ്ട് എന്നതാണ് സത്യം,1,1,1,E:/pep/data/images/malayalam\683
790,asianet news 26.09.2023 asianet news 26.09.2023 കരുവന്നൂർ കേസ് പി.ആർ. അരവിന്ദാക്ഷൻ ഈ ഇ ഡി കസ്റ്റഡിയിൽ DIRECTORATE ഭാരത് സർക്കാർ കൊച്ചിൻ കേന്ദ്ര കാര്യാലയം asianetnews.com കരുവന്നൂർ കേസ് പി.ആർ. അരവിന്ദാക്ഷൻ ഈ ഇ ഡി കസ്റ്റഡിയിൽ DIRECTORATE ഭാരത് സർക്കാർ കൊച്ചിൻ കേന്ദ്ര കാര്യാലയം ട്രോൾ മലയാളം അമ്പരക്കാ ED ക്കു ചെസ്സ് നമ്പർ ഇട്.. PV അൻവർ* ഡേയ്..ചുമ്മാ ഇരിയടേയ്‌,0,0,0,E:/pep/data/images/malayalam\790
76,ബോയ്സ് VS ഗേൾസ് Aravind B Haripad Malayalam TROLLS സ്കൂളിൽ പഠിക്കുമ്പോൾ.. കോളേജിൽ പഠിക്കുമ്പോൾ.. SCHOOL LIFE | COLLEGE LIFE | TROLLS കല്യാണം കഴിഞ്ഞു രണ്ട് വർഷത്തിന് ശേഷം..,1,0,1,E:/pep/data/images/malayalam\76
179,ഇൻട്രോ സീനിൽ പറയാനുള്ള ഡയലോഗ് പ്രാക്ടീസ് ചെയ്യുന്ന ഇന്ദ്രൻസ് പവിത്രാ... ഇന്ദ്രൻസ് ഇന്നൊരു വ്യക്തിയല്ല ദേ കണ്ടോ കക്ക വാരാൻ വന്ന മത്സ്യത്തൊഴിലാളി ©രഞ്ജിത് രാജൻ ഒന്നുമില്ലാ... വാരിക്കോ വാരിക്കോ !! Malayalam TROLLS,0,0,0,E:/pep/data/images/malayalam\179
863,അവൻ തോക്ക് എടുത്താൽ ഞാൻ എട്ടു ടൈഗർ ട്രോൾ മലയാളം ഷൂട്ടർ കമോൺ ഒരു കൈയമ്പു ഇക്കും,0,0,0,E:/pep/data/images/malayalam\863
874,"""എവിടെക്കും പോകുന്നില്ല എവിടെയൊക്കെയാണെന്ന് കാണാം 2021 മെസ്സി കരാർ പുതുക്കി €300M നിലവിൽ ലോകത്തിലെ ഏറ്റവും മൂല്യമുള്ള താരമായി മെസ്സി facebook-FreeKick facebook.com/FreeKickworld""",0,0,0,E:/pep/data/images/malayalam\874
802,ടോൾ മലയാളം trollmalayalam.com f t g+ FOLLOW US * ഹാരീസ് റഊഫ് തീയുണ്ട ഇപ്പൊ കാണിച്ചു തരാട്ടോ! f /TMM 4 6 1 WD 4 4 4,0,0,0,E:/pep/data/images/malayalam\802
831,ഇതെന്താ പിന്നേം മഴ? മഴ ആയിക്കില്ല. ആ പയ്യന്റെ കണ്ണീരാകും. ട്രോൾ മലയാളം fb.com/troll.malayalam ബാബർ b ഹാർദിക് 10 (24),0,0,0,E:/pep/data/images/malayalam\831
861,"സർക്കാർ സ്കൂൾ അധികൃതർ സ്കൂൾ കുട്ടികൾക്ക് ഉച്ചഭക്ഷണം , പാലും മുട്ടയും കൊടുക്കണം ഒരു കുട്ടിക്ക് ഇത്രപത് രൂപയെങ്കിലും കിട്ടുമായിരിക്കും ട്രോൾ മലയാളം അതിലേക്കായി ഒരു കുട്ടിക്ക് 8 രൂപ മാത്രം അതിച്ചിരി കൂടുതൽ അല്ലെ",0,0,0,E:/pep/data/images/malayalam\861
458,20 വയസ്സ് കഴിഞ്ഞ ഒരു പെൺകുട്ടിയുടെ അവസ്ഥ സാഗ്ര മധു CHIRIKUDUKKA C K 2.0 ജോലി വാങ്ങിയെല്ലെങ്കിൽ ഇപ്പോൾ തന്നെ കെട്ടിച്ചു വിട്ടു ജോലി വാങ്ങിയാൽ അപ്പൊ കെട്ടിച്ചു വിട്ടു എന്ന് പറയുന്നു എന്തായാലും കെട്ടിച്ച വിട്ടു,1,0,1,E:/pep/data/images/malayalam\458
468,നാളെ മുതൽ ലോക്ക്ഡൗൺ ആണെന്നറിഞ്ഞ * ഭാര്യ അതേ നാളെ തൊട്ട് ലോക്ക്ഡൗൺ അല്ലെ സാധനങ്ങൾ വാങ്ങാൻ മറക്കണ്ടേ NTM Naughty Troll Masters @ntmtrolls_malayalam.official * ഭർത്താവ് അരിയും സാധനങ്ങളും ഞാൻ കഴിഞ്ഞ ദിവസം അല്ലെ വാങ്ങിയത് * ഭാര്യ ഞാൻ കഴിക്കാൻ ഉള്ളതിന്റെ കാര്യമല്ല മനുഷ്യ പറയാണ്ടേ,1,1,1,E:/pep/data/images/malayalam\468
581,തെലുകൻമാർ രാവും പകലും മാറി മാറി പണിയുന്നതിൻ്റെ മാറ്റമെല്ലാം കണ്ട് തുടങ്ങി . ട്രോൾ നടിമാർ GUST 20 erabad MUS AT A Atin sets serves d and ente GOOD TO S Toppe laure ING IUPAMA TIES CINEMA FEATURE മുല തെറിച്ച് നിക്കുന്ന കണ്ടിട്ട് കുറെ പേർ കുടിക്കുന്ന ലക്ഷണം ഉണ്ടല്ലോ .,1,1,1,E:/pep/data/images/malayalam\581
510,ദസറ ഫസ്റ്റ് ലുക്ക് റിലീസ് പ്രഖ്യാപിക്കുന്ന വിഷയയുടെ... രണ്ടാമത്തെ ഷെഡ്യൂൾ ഇന്ന് മുംബൈയിൽ ആരംഭിച്ചു... ബ്രഹ്മാണ്ഡ ചിത്രം തന്നെ പ്രതീക്ഷിക്കാം,0,0,0,E:/pep/data/images/malayalam\510
128,"UMMD. ചേട്ടൻ: ഡി.. ഒന്നിങ്ങ് വന്നേ... പെട്ടെന്ന് വാ... (Chettan: Di.. onningu vanne... pettannu va... / Elder brother: Hey, come here quickly... come fast...) അനിയത്തി: എന്താ ചേട്ടാ...? (Aniyathi: Entha chetta...? / Younger sister: What is it, brother...?) ചേട്ടൻ: ആ ഫാൻ ഒന്ന് ഇട്ടേ.. (Chettan: Aa fan onnu itte.. / Elder brother: Turn on that fan..)",0,0,0,E:/pep/data/images/malayalam\128
270,ചേട്ടൻ അനിയൻ ഞാൻ പുതിയ ഫോൺ വാങ്ങാൻ പോകുന്നു അതെന്താ പഴയതു കേടായോ? ദയ ഇല്ല എന്നാല് അത് തച്ചു കേടാക്കിയിട്ട് പുതിയതു വാങ്ങിയാൽ മതി ഇങ്ങനത്തെ പ്രത്യേക സാഹചര്യങ്ങളിൽ അതൊക്കെ ഞാൻ ഏറ്റെടുക്കേണ്ടി വരും,0,0,0,E:/pep/data/images/malayalam\270
152,മേരി.. എന്താ ഷാജിയേട്ടാ...? Malayalam Trolls പോരുന്നോ എന്റെ കൂടെ...?! ഇല്ല ഷാജിയേട്ടാ ഞാൻ വരുന്നില്ല.! Malayalam Trolls NITHIN VS,0,1,0,E:/pep/data/images/malayalam\152
950,ഹരീസ്_ചന്ദ തീട്ടൂണ്ടെ ഇഷെ കാചിട്ടച്ചെ തരാട്ടോ റമദാൻ_കാലം അൽഫുത്തൂസ് മലയാളീസ് ഫോളോ_അസ് 4 6 1 WD 4 4,0,0,0,E:/pep/data/images/malayalam\950
672,നമ്മുടെ കൂട്ടുകാരൻ ഇതുപോലൊരു ഭാര്യ ഉണ്ടെങ്കിൽ പിന്നെ എന്തൊക്കെ ചെയ്തിട്ടാണേലും ട്രോൾ നടിമാർ അവളുടെ പൂട്ടിൾ കുണ്ണ കയറ്റാതെ നമ്മൾ അടങ്ങില്ല,1,1,1,E:/pep/data/images/malayalam\672
176,സ്റ്റഡി ലീവിൻ്റെ ആദ്യദിവസങ്ങളിൽ.... * ഞാൻ ആഹാ....ഇതിപ്പോ കുറെ ദിവസങ്ങളല്ലേഓ....! പഠിക്കാനുള്ളതൊക്കെ പിന്നെ നോക്കാം....! Malayalam Trolls അവസാന ദിവസങ്ങളിൽ.... @apk© അയ്യോ....ദിവസം ഇത്ര പെട്ടെന്ന് പോയോ...??! ഇനി ഇതൊക്കെ എന്ന് പഠിച്ച് തീർക്കും ദൈവമേ....?!,0,0,0,E:/pep/data/images/malayalam\176
536,IP address ഇല്ലാത്ത സാധനം ഒക്കെ എങ്ങനെ മോനേ ഹാക്ക് ചെയ്യുന്നത്..? * അയ്യര്‍ ട്രോൾ മലയാളം,0,0,0,E:/pep/data/images/malayalam\536
460,@ummachi383 ShareChat വിവാഹത്തിൻ്റെ ആദ്യ നാളുകളിൽ EROS ഇച്ചിയുടെ പുറകെ പിടിച്ചോടാ Kadum ril കുറച്ച് വർഷങ്ങൾ കഴിഞ്ഞ് എവിടെ പോയാലും കൂടെ ഇറങ്ങിക്കോളും # 😂 ട്രോളുകൾ sathyam anno? # 😂 ട്രോളുകൾ GET IT ON Google Play,1,1,1,E:/pep/data/images/malayalam\460
692,ഒരു കാലത്ത് മലയാളത്തിലെ മിക നടൻമാരുടെയും പാൽ കുടിച്ചു തപ്പ രണ്ട് കാമ പറുപ്പകൾ ട്രോൾ നടിമാർ ഒരുത്തി ഇപ്പോ-പ്രൈവറ്റ് ആയി ദിലീപിന്റെ ഡ്രൈവിംഗ് സ്കൂളായി നടക്കുന്നു,1,1,1,E:/pep/data/images/malayalam\692
588,ഭാര്യ ആയാലും കാമുകി ആയാലും ഫോർപ്ലെയ്ൽ ഏറ്റവും സുഗിക്കുന്നതു ട്രോൾ നടിമാർ നമ്മൾ അവളുടെമാരുടെ വയറ്റിലും ഇടുപ്പിലും മുതുകിലും തടവി ഉമ്മ വെക്കുമ്പോഴാണ്,1,1,1,E:/pep/data/images/malayalam\588
695,ഈ പൂറിമോൾ നമ്മളെ ഇങ്ങനെ അവളുടെ ഉരുണ്ട മുല കാണിച്ചു കൊതിപ്പിക്കുന്ന നോക്കിയാൾ ട്രോൾ നടിമാർ ഇവളെയൊക്കെ പൾസർ പൊക്കിക്കൊണ്ട് പോയില്ലെങ്കിലേ അത്ഭുതമുള്ളൂ,1,1,1,E:/pep/data/images/malayalam\695
34,ഭാര്യയുടെ ഒപ്പം കഴിക്കാമെന്ന് വിചാരിച്ചു പണിയുടെ ഇടയ്ക് വീട്ടിൽ വന്നപ്പോൾ ഭാര്യ അപ്പുറത്തെ ശശാങ്കിന് വാരി കൊടുക്കുന്നത് കണ്ടു MALAYALAM NAUGHTY www.facebook.com/MNT TROLLS #സർപ്രൈസ് ഷിബു,1,1,1,E:/pep/data/images/malayalam\34
721,ഇനി ആരുടെയൊക്കെ മുല തൂക്കിയാലും ഇവളുടെ മുല വെച്ചേക്കുന്ന തട്ട് താന്നു തന്നെ നിക്കും ! ട്രോൾ നടിമാർ,1,1,1,E:/pep/data/images/malayalam\721
972,"നെയ്മർക്ക് വീണ്ടും പരിക്ക്; തിരിച്ചടി ഇന്ത്യൻ ആരാധകർക്ക് 18 October 2023, 12:31 PM IST പുതുമയൊന്നും തോന്നിയില്ല.... എല്ലാം predictable ആയിരുന്നു...",0,0,0,E:/pep/data/images/malayalam\972
970,PO പോഗ്ബ കാന്റെ എന്ന മിഡ്ഫീൽഡ് യുഗത്തിൽ നിന്നും 13 GRIEZMANN 7 CAMAVINGA 6 TCHOUAMENI 8 7 ഇനി പുതിയ മിഡ്ഫീൽഡ് യുഗത്തിലേക്ക് . പക്ഷെ ആ കോട്ടക്ക് കാവലായി അവൻ എന്നുമുണ്ട് ഫുട്ബോൾ മലയാളം MIDFIELD GRIEZMANN,0,0,0,E:/pep/data/images/malayalam\970
